error_code,error_desc,channel,issuer_bank,amount,bank_uptime_pct,attempts_made,label
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,SBIN,14974.53,78.2,2,COMMERCIAL_DISPUTE
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,UTIB,36647.57,96.5,1,COMMERCIAL_DISPUTE
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,HDFC,14289.68,99.4,0,TRANSIENT_TECHNICAL
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,KKBK,37156.56,97.8,0,BEHAVIORAL_DROPOFF
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,UTIB,2627.4,96.5,1,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,UTIB,34247.34,96.5,0,SOFT_FINANCIAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,ICIC,19827.04,98.9,2,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,HDFC,43796.95,99.4,1,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,Salary credit not yet posted; balance too low for auto-debit,UPI_AUTOPAY,ICIC,24877.14,98.9,1,SOFT_FINANCIAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,SBIN,44653.11,78.2,0,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,SBIN,22526.72,78.2,2,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,UTIB,37595.47,96.5,1,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,KKBK,6679.1,97.8,0,SOFT_FINANCIAL
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,HDFC,12575.16,99.4,3,HARD_PERMANENT
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,KKBK,12168.6,97.8,0,TRANSIENT_TECHNICAL
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,KKBK,26180.15,97.8,2,COMMERCIAL_DISPUTE
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,UTIB,24327.95,96.5,0,COMMERCIAL_DISPUTE
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,UTIB,41991.71,96.5,3,COMMERCIAL_DISPUTE
GATEWAY_ERROR,issuer node degraded during mandate authorization,UPI_AUTOPAY,KKBK,17356.48,97.8,3,TRANSIENT_TECHNICAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,ICIC,33562.54,98.9,2,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,SBIN,22390.22,78.2,0,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,KKBK,15072.69,97.8,0,BEHAVIORAL_DROPOFF
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,KKBK,40987.7,97.8,0,BEHAVIORAL_DROPOFF
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,SBIN,3551.38,78.2,3,BEHAVIORAL_DROPOFF
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,KKBK,31232.86,97.8,2,HARD_PERMANENT
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,KKBK,17223.8,97.8,0,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,KKBK,3264.32,97.8,2,COMMERCIAL_DISPUTE
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,HDFC,19641.36,99.4,0,COMMERCIAL_DISPUTE
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,SBIN,31290.95,78.2,0,BEHAVIORAL_DROPOFF
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,HDFC,13342.17,99.4,0,TRANSIENT_TECHNICAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,SBIN,23995.78,78.2,1,TRANSIENT_TECHNICAL
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,SBIN,3736.86,78.2,3,HARD_PERMANENT
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,SBIN,22494.99,78.2,1,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,UTIB,28777.77,96.5,1,BEHAVIORAL_DROPOFF
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,UTIB,40574.08,96.5,2,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,HDFC,19988.94,99.4,0,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,UTIB,31125.74,96.5,1,SOFT_FINANCIAL
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,UTIB,38429.28,96.5,0,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,KKBK,16280.73,97.8,0,SOFT_FINANCIAL
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,UTIB,12496.0,96.5,1,COMMERCIAL_DISPUTE
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,ICIC,34952.97,98.9,0,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,SBIN,28015.54,78.2,2,SOFT_FINANCIAL
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,40672.39,99.4,2,BEHAVIORAL_DROPOFF
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,UTIB,1693.76,96.5,0,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,ICIC,14836.34,98.9,1,BEHAVIORAL_DROPOFF
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,SBIN,35435.56,78.2,0,HARD_PERMANENT
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,SBIN,11711.52,78.2,3,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,ICIC,36229.42,98.9,1,COMMERCIAL_DISPUTE
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,SBIN,38734.16,78.2,2,HARD_PERMANENT
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,ICIC,4244.66,98.9,1,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,KKBK,5735.9,97.8,0,HARD_PERMANENT
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,ICIC,5053.01,98.9,0,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,KKBK,39813.61,97.8,1,COMMERCIAL_DISPUTE
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,HDFC,28665.73,99.4,1,COMMERCIAL_DISPUTE
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,HDFC,6461.15,99.4,0,COMMERCIAL_DISPUTE
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,HDFC,4553.3,99.4,1,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,UTIB,16820.69,96.5,2,BEHAVIORAL_DROPOFF
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,KKBK,33453.39,97.8,0,TRANSIENT_TECHNICAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,27780.83,96.5,0,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,SBIN,20063.01,78.2,0,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,ICIC,24591.62,98.9,2,SOFT_FINANCIAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,UTIB,12558.76,96.5,0,SOFT_FINANCIAL
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,SBIN,28948.0,78.2,1,BEHAVIORAL_DROPOFF
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,ICIC,11111.13,98.9,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,HDFC,37375.67,99.4,1,SOFT_FINANCIAL
GATEWAY_ERROR,issuer node degraded during mandate authorization,UPI_AUTOPAY,SBIN,14918.8,78.2,0,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,SBIN,44441.21,78.2,1,HARD_PERMANENT
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,HDFC,29815.04,99.4,0,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,ICIC,35591.1,98.9,0,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,HDFC,8005.4,99.4,0,SOFT_FINANCIAL
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,23768.16,96.5,2,BEHAVIORAL_DROPOFF
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,UTIB,35054.94,96.5,1,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,UTIB,22771.48,96.5,1,SOFT_FINANCIAL
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,UTIB,29021.31,96.5,0,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,UTIB,19296.48,96.5,0,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,HDFC,40487.05,99.4,0,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,SBIN,12519.99,78.2,2,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,ICIC,17263.9,98.9,1,SOFT_FINANCIAL
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,UTIB,22848.19,96.5,1,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,KKBK,32493.35,97.8,0,BEHAVIORAL_DROPOFF
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,SBIN,18738.26,78.2,3,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,UTIB,32886.37,96.5,0,BEHAVIORAL_DROPOFF
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,ICIC,16968.06,98.9,0,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,HDFC,37463.21,99.4,0,COMMERCIAL_DISPUTE
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,ICIC,36567.08,98.9,1,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,HDFC,18603.64,99.4,3,TRANSIENT_TECHNICAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,ICIC,27097.97,98.9,0,TRANSIENT_TECHNICAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,SBIN,29621.44,78.2,0,BEHAVIORAL_DROPOFF
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,KKBK,16666.1,97.8,3,BEHAVIORAL_DROPOFF
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,UTIB,38062.8,96.5,3,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,KKBK,41822.91,97.8,3,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,SBIN,12441.79,78.2,3,HARD_PERMANENT
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,ICIC,472.55,98.9,3,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,3316.5,96.5,2,BEHAVIORAL_DROPOFF
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,KKBK,9837.17,97.8,1,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,SBIN,16777.75,78.2,2,BEHAVIORAL_DROPOFF
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,HDFC,7169.14,99.4,3,COMMERCIAL_DISPUTE
BANK_DEBIT_FAILED_TECHNICAL,Downstream bank gateway timeout during debit attempt,UPI_AUTOPAY,ICIC,20050.9,98.9,1,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,UTIB,12437.15,96.5,3,COMMERCIAL_DISPUTE
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,ICIC,19459.56,98.9,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,KKBK,30087.21,97.8,0,SOFT_FINANCIAL
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,KKBK,2653.29,97.8,0,SOFT_FINANCIAL
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,SBIN,34434.17,78.2,0,COMMERCIAL_DISPUTE
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,HDFC,22482.36,99.4,1,COMMERCIAL_DISPUTE
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,UTIB,24059.22,96.5,0,HARD_PERMANENT
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,HDFC,17988.19,99.4,2,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,HDFC,20796.45,99.4,0,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,KKBK,18317.55,97.8,2,COMMERCIAL_DISPUTE
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,HDFC,18344.85,99.4,0,TRANSIENT_TECHNICAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,ICIC,4147.31,98.9,3,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,UTIB,26581.02,96.5,1,BEHAVIORAL_DROPOFF
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,ICIC,33611.8,98.9,0,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,HDFC,23069.16,99.4,0,COMMERCIAL_DISPUTE
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,ICIC,15928.62,98.9,3,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,HDFC,6759.85,99.4,0,BEHAVIORAL_DROPOFF
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,HDFC,8135.32,99.4,3,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,KKBK,34242.26,97.8,1,COMMERCIAL_DISPUTE
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,KKBK,14679.05,97.8,2,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,UTIB,3258.29,96.5,1,COMMERCIAL_DISPUTE
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,KKBK,2715.57,97.8,1,COMMERCIAL_DISPUTE
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,UTIB,20445.19,96.5,0,HARD_PERMANENT
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,HDFC,29080.7,99.4,3,SOFT_FINANCIAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,UTIB,26198.34,96.5,3,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,KKBK,29401.97,97.8,0,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,HDFC,20382.89,99.4,3,COMMERCIAL_DISPUTE
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,KKBK,29146.14,97.8,0,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,UTIB,23677.8,96.5,1,SOFT_FINANCIAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,ICIC,41323.49,98.9,1,HARD_PERMANENT
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,KKBK,2545.03,97.8,2,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,ICIC,4432.96,98.9,2,COMMERCIAL_DISPUTE
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,ICIC,32622.99,98.9,2,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,HDFC,26306.31,99.4,0,BEHAVIORAL_DROPOFF
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,UTIB,5976.16,96.5,2,SOFT_FINANCIAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,KKBK,17074.61,97.8,3,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,KKBK,4385.79,97.8,2,COMMERCIAL_DISPUTE
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,HDFC,16443.74,99.4,0,TRANSIENT_TECHNICAL
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,UTIB,8801.03,96.5,0,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,ICIC,38030.24,98.9,0,BEHAVIORAL_DROPOFF
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,ICIC,39462.27,98.9,1,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,7109.68,96.5,0,BEHAVIORAL_DROPOFF
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,HDFC,18605.88,99.4,2,HARD_PERMANENT
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,KKBK,12964.06,97.8,2,SOFT_FINANCIAL
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,KKBK,10913.99,97.8,3,BEHAVIORAL_DROPOFF
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,ICIC,30587.82,98.9,1,COMMERCIAL_DISPUTE
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,ICIC,35059.73,98.9,1,BEHAVIORAL_DROPOFF
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,SBIN,36796.54,78.2,3,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,HDFC,28924.46,99.4,3,BEHAVIORAL_DROPOFF
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,KKBK,38332.09,97.8,0,SOFT_FINANCIAL
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,ICIC,20328.95,98.9,1,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,HDFC,42599.26,99.4,0,BEHAVIORAL_DROPOFF
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,HDFC,18786.8,99.4,1,BEHAVIORAL_DROPOFF
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,SBIN,17499.63,78.2,0,HARD_PERMANENT
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,HDFC,14476.4,99.4,0,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,SBIN,1915.02,78.2,3,COMMERCIAL_DISPUTE
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,UTIB,20296.79,96.5,0,COMMERCIAL_DISPUTE
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,ICIC,9860.55,98.9,0,HARD_PERMANENT
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,HDFC,34972.31,99.4,0,TRANSIENT_TECHNICAL
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,HDFC,10881.33,99.4,2,COMMERCIAL_DISPUTE
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,HDFC,37683.45,99.4,1,BEHAVIORAL_DROPOFF
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,KKBK,25961.7,97.8,2,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,UTIB,269.08,96.5,0,BEHAVIORAL_DROPOFF
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,SBIN,29963.5,78.2,0,SOFT_FINANCIAL
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,HDFC,42912.44,99.4,1,HARD_PERMANENT
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,UTIB,39325.12,96.5,0,HARD_PERMANENT
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,ICIC,33679.53,98.9,0,TRANSIENT_TECHNICAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,SBIN,33035.49,78.2,2,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,SBIN,2185.28,78.2,1,BEHAVIORAL_DROPOFF
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,UTIB,44140.68,96.5,1,COMMERCIAL_DISPUTE
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,HDFC,32278.53,99.4,1,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,SBIN,2161.56,78.2,0,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,ICIC,23288.7,98.9,3,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,ICIC,1839.65,98.9,2,TRANSIENT_TECHNICAL
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,ICIC,38823.67,98.9,0,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,HDFC,36010.34,99.4,1,COMMERCIAL_DISPUTE
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,UTIB,40279.65,96.5,1,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,UTIB,31204.36,96.5,0,COMMERCIAL_DISPUTE
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,HDFC,32772.97,99.4,0,HARD_PERMANENT
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,KKBK,13360.03,97.8,0,TRANSIENT_TECHNICAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,ICIC,13930.32,98.9,1,HARD_PERMANENT
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,15948.66,96.5,0,TRANSIENT_TECHNICAL
